index	statistic	pvalue	gene
759	2.39023739120678	0.0201651394571334	JADE3
3720	2.38863150879404	0.020436076003111	KLHL41
769	2.38844842767143	0.0202543568738043	JMY
4291	2.38578615971701	0.0209520516308979	PPP3R1
3721	2.38577685636591	0.0205797138841919	ZFP69B
48	-2.38490723651499	0.0206924913165354	AP1S2
47	-2.38484819918861	0.0206954815631513	LCK
3833	2.38168854036754	0.0208560848979648	PPP1R7
4113	2.38143748103639	0.0210932756182611	PPP1CB
3879	2.38103472233429	0.0209613239478791	PARP16
4050	2.38033844586827	0.020925049282868	GSTO2
4051	2.37810406516703	0.021039633123167	L3MBTL2
4299	2.37730412829656	0.0213876193684347	PYGL
3832	2.37626465784284	0.0211343834663769	KTI12
3718	2.37583445813356	0.0210870765427733	SSX1
1633	-2.37573419156402	0.0208986764332089	EPC1
3831	2.37468439248428	0.0212160901554941	SRRM1
758	2.37457962773438	0.0209580848495112	FAM111B
3455	2.37436136768331	0.0213805187221633	ZNF513
46	-2.37376260885835	0.0212638809943194	CDKAL1
3441	2.37227439873939	0.0215678456876169	SLC48A1
3714	2.37219988000488	0.0212753276396703	ZNF695
3717	2.37171913487404	0.0213003399229282	PRKCDBP
3440	2.36990685979046	0.0216920106245584	PHOSPHO2
760	2.36721025150727	0.0213408498424159	CDK2AP2
1634	-2.36581656230265	0.0214139366493328	STRA13
80	-2.36574535529907	0.0216836272250701	BTG1
3715	2.36550869298161	0.0216258323734577	SATB1
3719	2.36519001333084	0.021642653948712	TPRKB
4102	2.3646961813252	0.0219675432250075	NAPB
3454	2.36422871996785	0.0219924145193169	PLEKHH2
285	-2.36406959622215	0.0215058656459682	HGD
3716	2.36382502539192	0.0217148376689522	HARS2
768	2.3634850266223	0.0215367055722476	KAZN
4300	2.36243282201236	0.0221709394172358	EEF1E1
2395	-2.36149198816567	0.0220590447844464	RFX6
3438	2.36050526828092	0.0221914235336818	SULT1E1
3710	2.35934891833847	0.0219530580291646	APOA2
4118	2.35885119848788	0.0222803457181036	PHYKPL
3437	2.35840729601396	0.0223042640079486	MYBPHL
3436	2.35823576547611	0.0223135125505458	NEU2
3835	2.35461100177337	0.0222788707939112	USP22
286	-2.35358622951493	0.0220649667076409	HIST1H3H
3449	2.3526161824256	0.0225381849595494	CTBP1-AS2
3451	2.35168365008539	0.0225890623763021	UBE3C
264	-2.35150423579106	0.0221775363693444	GSTZ1
263	-2.35076357247562	0.022217706159994	GSTA2
4114	2.35047271150709	0.02273569090306	THRSP
4194	2.34987861582608	0.0227682922659493	RYBP
3843	2.3493094110086	0.0225673963088504	ZNF260
4196	2.34924601152235	0.0228030528025895	AP4M1
4195	2.34890176944715	0.0228219882701322	USP18
3452	2.34816078208098	0.0227821928224655	ZNF627
3729	2.34718813905032	0.0226121011998348	RAB10
788	2.34715091737622	0.0224145704576613	KCNK1
287	-2.34699131991909	0.0224233031864161	HMGB2
3722	2.34660550385545	0.0226441157613919	SLC35A2
283	-2.34642904968507	0.0224540932414943	H3F3C
282	-2.34642405334862	0.0224543670111048	H3F3B
4049	2.34623533894082	0.0227362203620984	TFAP2A
3824	2.34586327959816	0.0227567297522475	TMEM120B
3723	2.34561540050725	0.0226986126995901	NCLN
288	-2.34520584520004	0.0225212065472613	PKNOX1
4303	2.34482590985647	0.0231315307588755	NQO2
3842	2.34469489837709	0.0228212430786673	RBM22
284	-2.34452074736132	0.0225588738024792	NASP
4115	2.343359971655	0.023128764448811	ACD
3724	2.34114816427149	0.0229459561547393	SOX7
4193	2.34063986788479	0.0232806860553817	RING1
3446	2.34047786434231	0.0232085164480177	ZNF418
3841	2.33950260171529	0.0231099217184151	SAP30L
289	-2.33817426460695	0.0229104892324841	PEX3
4107	2.33807603161857	0.0234246962257171	PLLP
3442	2.33804408239331	0.023426495820728	DNALI1
2396	-2.33797538569407	0.0233489102940573	VPS37C
4296	2.3375483054462	0.0235393432561263	RAP1GDS1
4295	2.33754830543176	0.023539343256942	PLP1
3443	2.33602871120287	0.0234586467845105	LOH12CR1
3450	2.33597457576686	0.0234617050421162	RAD51B
3730	2.3352968155379	0.0232735746598243	TEX264
3453	2.33488496597439	0.0236050500018472	KIRREL3-AS3
3830	2.33466536288877	0.0233817896295323	TUBA1B
3829	2.33394264775073	0.0234226526972727	P4HA2
4048	2.3337073695605	0.0234359693185722	SH2D2A
3837	2.33362662464376	0.0234405409955047	MYLK
4069	2.33344447765503	0.0235264263727111	SYNGR2
3838	2.33222654137617	0.0235199386329754	POMGNT1
4117	2.33181674385663	0.0237796302250632	USO1
3827	2.33120021168227	0.0235782933623788	RASSF7
3826	2.33070214645078	0.0236066587339131	PAGE1
3444	2.33059255845039	0.0237675337080958	LIMD2
3828	2.33013033486354	0.0236392615867496	AACS
3731	2.32923056894082	0.0236176260424381	OSBPL2
4052	2.32875053582017	0.023718098780376	TBC1D9B
1632	-2.32862534346898	0.0234487392124677	KCTD14
3836	2.32760679417354	0.0237836261494746	TARDBP
3725	2.32514008015198	0.0238521744208946	RFT1
290	-2.32513085928236	0.0236485130661326	PEX19
3445	2.32483842585516	0.0240984409643306	PAK1
2393	-2.3247883765486	0.0241013371395278	QARS
2394	-2.3246037774141	0.0241120219207001	DIP2A
291	-2.32280529685083	0.0237823002195152	IL23A
292	-2.32278992578509	0.0237831867380146	FKBP7
4298	2.32224570051918	0.0244178900447074	PYGB
3478	2.3212688665942	0.0243057793629664	CCDC103
4302	2.32021040288998	0.024536920343051	LRRC7
4106	2.31986255492806	0.0244708720175464	NINJ2
2398	-2.3185482974417	0.0244648714565691	TRIM41
2397	-2.31837451398915	0.0244750653747241	ZFP2
4301	2.31730327138276	0.0247078367757583	NAT9
3480	2.31658784731158	0.0245800889276246	RPL15
3986	2.31156538728223	0.0247971044267608	SUPV3L1
767	2.31118014493061	0.0244612374735704	LRRC45
3479	2.31113919977361	0.0249028568284771	STXBP4
4020	2.31112135858812	0.0248235139081537	DRAP1
3447	2.31105079116777	0.0249081250013192	CRB3
4105	2.30852312885933	0.0251430839677764	TEX13A
4055	2.30839566178094	0.0249086670444971	S100P
3825	2.3074298988624	0.0249664551834521	NYNRIN
3996	2.3066997811325	0.0250878664974772	PSMD14
4068	2.30633532706375	0.0251097675594965	SCARA3
3448	2.30522951585802	0.0252572024274768	PPP2R3B
4108	2.30503790440479	0.0253529743571612	BCL2L13
4053	2.304877203325	0.0251197754553942	PHF10
4191	2.30449538131198	0.0253857867961165	G3BP2
3726	2.30436208612473	0.0250759374626399	TNNT2
3727	2.30432922324687	0.025077916453732	RTN1
3871	2.30352765323065	0.0252011705193527	TOR1AIP2
3823	2.30308052470679	0.0252281897962831	STOM
730	2.30260042134462	0.024973315906119	ENO2
731	2.3025555840075	0.0249760168497325	CCNL2
3728	2.30177753321306	0.0252320033189006	WDR47
4192	2.30101469482684	0.0255972047594857	USP10
4297	2.30008923646519	0.0257418380045245	PLEKHB1
3987	2.29648538460295	0.0257081636846186	RAB5C
3458	2.2950194860233	0.0258799938800498	RAI1
4054	2.29462414758933	0.025744073285668	PAICS
3434	2.29449300441715	0.025912475735838	OAS2
3999	2.29407273075754	0.025856656806279	ASH2L
4116	2.29298733660727	0.0260907813333442	TINF2
4099	2.28815720692893	0.0263062251417507	PTPLB
3988	2.28652350394442	0.0263262353684255	RUVBL2
3989	2.28649181811506	0.0263282221735448	DPCD
2335	2.28547135960482	0.0263129953875562	ZNF564
4096	2.28475988174782	0.0265195427911187	ZFYVE9
4095	2.28475265982639	0.0265199978885982	PPP1CC
4003	2.28208469078073	0.0266058655827385	CHMP5
4000	2.28102896145102	0.0266727603067869	RBBP5
2392	-2.28057582547194	0.0267843722811043	VPS37B
293	-2.28039588461776	0.0263430786076345	HNRNPH2
294	-2.27967307742087	0.0263887663461837	MSI2
3872	2.27845466604643	0.0268365036719735	SSX5
4002	2.2773406428487	0.0269076398491196	VPS4B
4056	2.27474499153397	0.0269939261004728	MUS81
3865	2.27366355288765	0.0271436315375991	RNF7
3435	2.27340296310894	0.0272438515979097	SYT7
2916	-2.27213985402919	0.0275029933784974	SRPK2
3839	2.27195618163081	0.0271735082673499	PLK3
3863	2.27065063085702	0.0272579414808619	RHPN1-AS1
4110	2.27038987037342	0.0275260292059909	CSRNP2
3840	2.27017766090067	0.0272885870245804	PHF20L1
3864	2.26958832548261	0.0273268151141104	VARS
3994	2.26953396957953	0.027410853391574	TMEM19
4019	2.26810806823492	0.027503663197097	GTF2B
3990	2.26696141781742	0.0275784991903352	RUVBL1
4004	2.26675790182701	0.0275918005026996	MITD1
3873	2.26668490066374	0.0275965730691532	RASGRP3
4018	2.26658675340535	0.027602990755914	NR1H3
4112	2.26616241501317	0.0278021900252647	PPP1R2P3
4016	2.26462513742856	0.027731535640799	RARB
4017	2.26461031970773	0.0277325086653739	RXRB
3997	2.26436982289369	0.0277483054322329	PSMD7
765	2.26391799867808	0.027402235465587	CNST
4111	2.26319862786663	0.0279972657053298	PPP1CA
766	2.26289080273118	0.0274694927704122	TSPAN12
3998	2.26248487993483	0.0278723925669133	DPY30
3995	2.26162768795576	0.0279289847720876	LOC285733
4012	2.26042002844629	0.0280088879482487	TMEM242
4097	2.25935613207502	0.0281639905708067	EIF4A3
3858	2.25886257876082	0.0280309061628025	TNMD
4066	2.25880499498247	0.0281160613200603	SORD
4001	2.25671462774147	0.0282553176385835	ZFYVE19
2913	-2.2566385517799	0.0283451562023174	U2AF1
3859	2.25608403448047	0.0282974464630146	SDPR
4098	2.25507886078129	0.0284495981385624	PDCD4
4013	2.2548060365731	0.0283829980807799	LHFPL5
4067	2.25409340631248	0.028430802411733	SUB1
4010	2.25390728058978	0.0284432997588655	RSU1
3870	2.25389917121188	0.0284438443709127	AMBP
4014	2.25383211656205	0.0284483480015125	NR1H2
4109	2.25381388107411	0.028623007920308	TMEM86B
4015	2.25380759891863	0.0284499948521044	RXRG
2917	-2.25229269802084	0.0288178633010181	ZRSR2
3861	2.25122766746613	0.0286237618661689	ATP6V0E2
3457	2.25107345747299	0.0287193780211086	ZHX3
3708	2.2501426193996	0.0285362310316341	TRIM17
4011	2.24924782162751	0.0287577482369021	GGT7
3867	2.24858556095666	0.0288026906908041	UBOX5
3866	2.24858159210178	0.0288029602134137	RORA
4065	2.24831323774662	0.0288211891841768	S100A4
3991	2.24678942978647	0.0289248934373418	NBR1
2936	-2.24618814300863	0.0292333585810306	TCEB1
278	-2.24537466936744	0.0286390974056288	IPO13
3868	2.24508663095053	0.0290411700025661	RNASEL
2921	-2.24476195324962	0.0293311918945045	DHPS
4009	2.24175006707507	0.0292702099435809	LIMS1
4008	2.24173624130037	0.0292711623379165	RSPH3
3709	2.24129684622438	0.0291392283760712	WDR6
728	2.23888548100634	0.0290834491422443	ISOC1
3869	2.23863726263556	0.0294853302713841	UBR7
4046	2.23848903906215	0.0294127280202763	ARL14EP
732	2.23757118916977	0.0291741843228694	CLPB
274	-2.23686200993071	0.0292232479354514	LDHA
727	2.23491135248619	0.0293585776386538	ATP6V1C2
4005	2.2344220317693	0.0297788672164032	RPS15
3860	2.23349999929829	0.0298434185484219	CSF2
4006	2.23346424126497	0.0298459244534848	RRM1
273	-2.23323351180666	0.0294754226765946	MAPK10
3876	2.23265346020725	0.0299027935629276	SEC61G
2446	-2.23130267652851	0.0303669088511903	ASPSCR1
2445	-2.23130198658242	0.0303669576512035	GFOD1
4007	2.23000377303689	0.030089314655068	ROPN1L
26	-2.22954876469177	0.0299574811392853	GTF2A2
25	-2.22954876466781	0.0299574811409749	GEMIN6
2728	-2.22941857342119	0.0297426246561308	SF1
27	-2.22922191224566	0.0299805338224802	GTF2A1
3993	2.22912910237386	0.0301511113701219	BSCL2
3992	2.22859093961047	0.030189189069321	NSG1
275	-2.22629008398212	0.0299633401234907	LDHB
2906	-2.22615241225554	0.0304494231284573	ADAP1
22	-2.22524188029736	0.0302625026770916	EXD1
2390	-2.2239536221372	0.0306064029584268	SORBS3
2391	-2.22343704694547	0.0306433868282685	HNRNPK
1630	-2.22194898162391	0.0302719989836164	SIGLEC6
2399	-2.21998484955361	0.0308915605411189	ZNF490
4044	2.21983188129916	0.0307306491645155	KLRC1
4045	2.21983188129916	0.0307306491645155	PMP22
23	-2.21904200576894	0.0307064047927808	EML2
24	-2.21800489336959	0.0307812190391099	GEMIN7
277	-2.21715234850649	0.0306163044527433	WASF1
276	-2.21715220005169	0.0306163151621283	TRIP10
4057	2.21696794060722	0.0310220137502731	SLX4
3874	2.21584802913268	0.0311033209017055	SYF2
3856	2.21579837348095	0.0310223351025898	PFDN4
4058	2.21521393419417	0.0311494404773318	S100A1
3857	2.21296567386142	0.0312286419268397	ZNF639
3875	2.21265131363083	0.0313364430512757	TIMM44
3847	2.21215484472855	0.0312879174318375	HMOX1
42	-2.21084186363827	0.0313841132070741	AKR7A2
43	-2.21076842267022	0.031389501569183	AKR7A3
3846	2.21037056161493	0.0314187068155454	FAM218A
2912	-2.21019560840235	0.0316969897305712	RNPS1
4042	2.20870180066627	0.0315414645795442	MCM2
3845	2.20859222002944	0.0315495403574593	NELFA
2400	-2.20716986336743	0.0318284159045404	C1orf94
1631	-2.20589075475539	0.0314382663184664	C11orf68
3844	2.20444954647131	0.0318561842446606	TREX1
2907	-2.20135835160927	0.0322614772840284	SDCBP2
3855	2.19671053987941	0.0324360773050515	PRKRIR
729	2.19585412031014	0.0321871316395366	HEBP2
2908	-2.1956620215257	0.0326909915268754	PRPF40A
3862	2.195629200216	0.0325178395282784	UPK2
2910	-2.19383069402474	0.032923468011242	AP2B1
3706	2.19163824610545	0.0327380266151126	SERP2
2911	-2.19145332276103	0.0331050802979052	SNRPA
3849	2.18757189198943	0.0331328052963217	SS18
3848	2.18669012676928	0.0332874901739726	SATB2
2404	-2.18668838242243	0.0333778504796518	SEPT3
2402	-2.18653453357555	0.033389736373631	VCP
2401	-2.1837766764662	0.0336034333039235	DTX2
2447	-2.18045185761992	0.0341578312181595	FAM83A
2448	-2.18040212448505	0.034161734450755	PTGER3
2403	-2.178756094341	0.0339955543935216	RNF8
2918	-2.17711891656509	0.0343175266973997	PRPF38A
3850	2.17682892302715	0.0339686618784104	VBP1
3851	2.17678764585814	0.0339719088818028	SNRNP27
3705	2.17641723868251	0.0339168227872336	NRBP1
2925	-2.1748597501383	0.0345991903743931	MAGEA12
3707	2.17371712322341	0.0341297857987848	RDM1
3433	2.17227387092245	0.0345077864330117	TMEM14C
4060	2.17037006352256	0.034480068746254	S100A2
2924	-2.17036469968155	0.0349575984721804	CLIP4
4059	2.16984611482994	0.0345218496723874	S100B
726	2.16856188874914	0.0343033742644123	C17orf82
2443	-2.16746788995405	0.0351903011931383	TULP3
2405	-2.16529173403071	0.0351626929089632	MRPL28
2444	-2.16512608634827	0.0353794155478967	BAHD1
4061	2.16412090091169	0.035069725132814	RCN3
2923	-2.16167085839502	0.0355560067236278	PTPRH
2922	-2.16158538153908	0.0355629674059479	EIF5A
4064	2.16108201342752	0.0353159919161851	SEPT7
4062	2.15931803450419	0.0354596375351923	PACRGL
3854	2.15827850230066	0.0354556769086766	HIST1H4G
4063	2.15377545707176	0.0359143278993314	SEPT10
3853	2.15343258174523	0.0358534189854567	MRPL23
3852	2.15249356610308	0.0359309422562391	FAM19A1
764	2.14789151050874	0.0359864298832768	SMUG1
2937	-2.14530087543191	0.0369111243364555	PQBP1
41	-2.14490345863618	0.0365629805371631	AGTR1
40	-2.14488138992186	0.0365648323426518	ADRM1
39	-2.144881389718	0.0365648323597587	CSDE1
2935	-2.14393620444012	0.0370261139422936	TBX15
4043	2.1429922807986	0.0367236540778605	NUDT2
38	-2.14038551490605	0.0368570402499085	HID1
2388	-2.13862724529457	0.0372770768068379	ZBTB7B
297	-2.13573876608386	0.0370093241492255	HSP90AB1
2389	-2.13138532867559	0.0378979881225348	EIF3H
2387	-2.12954391546116	0.0380573052175572	SYTL4
83	-2.12888399431087	0.0379289957096971	CNOT7
733	2.12726722579286	0.0377373203466933	FAM69B
81	-2.12571452828371	0.0382044920750099	CNOT8
36	-2.12537923874669	0.0382337382066504	GSTM3
37	-2.12537923868463	0.0382337382120657	GSTM5
82	-2.12522759049452	0.0382469723802217	BTG2
2729	-2.12381632650161	0.0380374368643688	RUSC1
2909	-2.12366730735076	0.0386684844871943	U2AF2
2586	-2.12164825961871	0.038747094225109	AVPI1
2364	-2.11974739864839	0.0390138955125083	EIF1AD
4040	2.11757106107311	0.0389203757511732	MCM10
35	-2.11646568446369	0.0390184460542424	GSTM4
33	-2.11253515363302	0.0393689177736465	CHMP4C
4038	2.11183768454198	0.0394313949798237	SEPT12
2722	-2.11171828402535	0.039106088603853	SPDL1
4039	2.11101532596373	0.0395051705984386	SERBP1
34	-2.11014513878091	0.0395833682134477	HMGB3P1
31	-2.10994370502247	0.0396014888976626	GTF2H2C_2
32	-2.10994151601051	0.0396016858577184	ERCC2
2365	-2.10947187288588	0.0399321875696592	BAZ2B
4041	2.10649245595996	0.0399130848387237	MCM6
2941	-2.10519616427911	0.0404241766127909	PLAA
2451	-2.10162550588145	0.0409734694388364	MRPL40
298	-2.10047774802733	0.0401223545016045	LSMEM2
299	-2.10043258987149	0.0401264832311923	LSMEM1
2449	-2.10041452172347	0.0410849261074304	TAPBPL
2380	-2.10007136666619	0.0406881778465278	WT1-AS
300	-2.09696526655595	0.0404446008932708	NCF2
2938	-2.09591100702562	0.0412780301011684	ZNF263
2450	-2.09270904608188	0.0418003521340544	RHNO1
87	-2.08969197013403	0.0414606536466051	CCND2
89	-2.08853363471027	0.0415692536382926	C10orf88
88	-2.0885336345894	0.0415692536496386	BUB1
86	-2.08798917185992	0.0416203853915007	CDK5
763	2.08782058916265	0.0412941486638134	COX17
2723	-2.08768759281514	0.0413066177328163	PIAS2
2386	-2.08399383314437	0.0421891965426869	HMG20A
2385	-2.08397514182383	0.0421909692927136	NCK2
4035	2.08334530455288	0.0420587314414728	SEPT9
2363	-2.08221031193393	0.0424605582473577	TRIM36
4034	2.08072060715023	0.0423082558591019	SEPT5
90	-2.07967792570551	0.042407738237771	BUB3
4134	2.07916208579602	0.0426496211340119	PPP1R3C
4037	2.07789917607237	0.0425779186635546	PACSIN2
2727	-2.07370377696444	0.0426360664645791	MX2
85	-2.07299603207105	0.0430501013864544	APOD
84	-2.07299603203325	0.0430501013901119	TOB2
94	-2.07192256148294	0.0431540840311645	CAB39L
2376	-2.07178436165166	0.0433610940034936	USP20
724	2.07131740646102	0.0428666117537788	IK
93	-2.07096023801259	0.0432474857936258	C7orf25
92	-2.07088469773749	0.043254825057147	C2orf50
2379	-2.07060651093212	0.0434756308956969	NEDD9
725	2.06899714718153	0.0430918064710305	FASTK
2453	-2.06847339725739	0.0441219476407908	TMSB4XP6
2454	-2.06835214639515	0.0441338395162441	ZNF844
91	-2.06724562561155	0.0436096705155513	PDE6H
2456	-2.06614872925641	0.0443504301351789	DHX37
295	-2.06600686536718	0.0433835438031851	HRSP12
2360	-2.06559542942466	0.0440689861837006	ZBTB8A
4036	2.06357363378327	0.0439702862116856	PACSIN1
296	-2.062163927341	0.0437609815777801	CDC37L1
703	2.06203366597293	0.04385623149021	FAM86A
2361	-2.06072262434331	0.0445506437153267	CDKL3
9	-2.06008946196266	0.044133974237388	RWDD1
4090	2.05949737562324	0.0446724721831641	SULT2A1
3432	2.05854795435668	0.0446634480094732	ABHD1
2362	-2.05728644685153	0.0448930410354074	CATIP
4091	2.05508432182096	0.0451136714394255	SULT2B1
2382	-2.0539464224573	0.0451240926785883	TRIP6
2725	-2.05343015046117	0.0446293767193686	TEKT1
2726	-2.05308725274668	0.0446637731793045	USP15
2381	-2.05288509501527	0.0452309221960099	LOC149950
2384	-2.04683587377177	0.0458440159415978	TRAPPC2L
2383	-2.04595975015547	0.045933406703923	C5orf55
2359	-2.04548044566024	0.0460869252243123	ZNF587
2452	-2.04451330267148	0.0465267704738268	CIAPIN1
10	-2.03823516979126	0.0464364759207565	ASNA1
2366	-2.03557770637232	0.047109488097112	FAM64A
704	2.03527933862941	0.0465658647392494	DARS
12	-2.03079943732038	0.0471207192734771	GPX7
2939	-2.02980373046412	0.0478247319955962	FAM115A
796	2.02964759268276	0.0470700805034305	ANKRD44
13	-2.02846898907098	0.0473656919039041	ATP5B
11	-2.02753673421325	0.0474639965725412	HILPDA
2724	-2.02749021864231	0.0472970807238792	CHD2
1	-2.02120802107968	0.0481360189992615	MAPK7
702	2.01904098879517	0.0482800667562842	STAT5A
3815	2.01813387352018	0.0488521648230471	SLC44A3
30	-2.01763534997881	0.0486103087273495	GTF2H3
17	-2.01731270624034	0.0486450435069128	GNB2L1
15	-2.01725727254511	0.0486510134748492	DPYSL3
16	-2.01723186468492	0.0486537500022448	LARP4B
2	-2.01669686126945	0.0486200415554476	UBE2C
3816	2.01540396306124	0.0491469696850433	FAM188A
3430	2.01347942842162	0.0493557240866325	ZCCHC13
14	-2.01344121672303	0.0490635089857248	CRMP1
2457	-2.00877668442336	0.0502037555504372	HSPD1
2940	-2.00713282306946	0.0502683438584197	UBXN1
